"","dateRep","day","month","year","cases","deaths","countriesAndTerritories","geoId","countryterritoryCode","popData2018","continentExp"
"12695","12/06/2020",12,6,2020,14,1,"Lebanon","LB","LBN",6848925,"Asia"
"12696","11/06/2020",11,6,2020,20,0,"Lebanon","LB","LBN",6848925,"Asia"
"12697","10/06/2020",10,6,2020,18,0,"Lebanon","LB","LBN",6848925,"Asia"
"12698","09/06/2020",9,6,2020,19,0,"Lebanon","LB","LBN",6848925,"Asia"
"12699","08/06/2020",8,6,2020,11,1,"Lebanon","LB","LBN",6848925,"Asia"
"12700","07/06/2020",7,6,2020,8,1,"Lebanon","LB","LBN",6848925,"Asia"
"12701","06/06/2020",6,6,2020,6,0,"Lebanon","LB","LBN",6848925,"Asia"
"12702","05/06/2020",5,6,2020,50,1,"Lebanon","LB","LBN",6848925,"Asia"
"12703","04/06/2020",4,6,2020,14,0,"Lebanon","LB","LBN",6848925,"Asia"
"12704","03/06/2020",3,6,2020,9,0,"Lebanon","LB","LBN",6848925,"Asia"
"12705","02/06/2020",2,6,2020,13,0,"Lebanon","LB","LBN",6848925,"Asia"
"12706","01/06/2020",1,6,2020,29,1,"Lebanon","LB","LBN",6848925,"Asia"
"12707","31/05/2020",31,5,2020,19,0,"Lebanon","LB","LBN",6848925,"Asia"
"12708","30/05/2020",30,5,2020,4,0,"Lebanon","LB","LBN",6848925,"Asia"
"12709","29/05/2020",29,5,2020,7,0,"Lebanon","LB","LBN",6848925,"Asia"
"12710","28/05/2020",28,5,2020,21,0,"Lebanon","LB","LBN",6848925,"Asia"
"12711","27/05/2020",27,5,2020,21,0,"Lebanon","LB","LBN",6848925,"Asia"
"12712","26/05/2020",26,5,2020,5,0,"Lebanon","LB","LBN",6848925,"Asia"
"12713","25/05/2020",25,5,2020,17,0,"Lebanon","LB","LBN",6848925,"Asia"
"12714","24/05/2020",24,5,2020,11,0,"Lebanon","LB","LBN",6848925,"Asia"
"12715","23/05/2020",23,5,2020,62,0,"Lebanon","LB","LBN",6848925,"Asia"
"12716","22/05/2020",22,5,2020,63,0,"Lebanon","LB","LBN",6848925,"Asia"
"12717","21/05/2020",21,5,2020,7,0,"Lebanon","LB","LBN",6848925,"Asia"
"12718","20/05/2020",20,5,2020,23,0,"Lebanon","LB","LBN",6848925,"Asia"
"12719","19/05/2020",19,5,2020,20,0,"Lebanon","LB","LBN",6848925,"Asia"
"12720","18/05/2020",18,5,2020,9,0,"Lebanon","LB","LBN",6848925,"Asia"
"12721","17/05/2020",17,5,2020,11,0,"Lebanon","LB","LBN",6848925,"Asia"
"12722","16/05/2020",16,5,2020,5,0,"Lebanon","LB","LBN",6848925,"Asia"
"12723","15/05/2020",15,5,2020,8,0,"Lebanon","LB","LBN",6848925,"Asia"
"12724","14/05/2020",14,5,2020,8,0,"Lebanon","LB","LBN",6848925,"Asia"
"12725","13/05/2020",13,5,2020,11,0,"Lebanon","LB","LBN",6848925,"Asia"
"12726","12/05/2020",12,5,2020,14,0,"Lebanon","LB","LBN",6848925,"Asia"
"12727","11/05/2020",11,5,2020,36,0,"Lebanon","LB","LBN",6848925,"Asia"
"12728","10/05/2020",10,5,2020,13,0,"Lebanon","LB","LBN",6848925,"Asia"
"12729","09/05/2020",9,5,2020,12,1,"Lebanon","LB","LBN",6848925,"Asia"
"12730","08/05/2020",8,5,2020,34,0,"Lebanon","LB","LBN",6848925,"Asia"
"12731","07/05/2020",7,5,2020,9,0,"Lebanon","LB","LBN",6848925,"Asia"
"12732","06/05/2020",6,5,2020,1,0,"Lebanon","LB","LBN",6848925,"Asia"
"12733","05/05/2020",5,5,2020,3,0,"Lebanon","LB","LBN",6848925,"Asia"
"12734","04/05/2020",4,5,2020,4,0,"Lebanon","LB","LBN",6848925,"Asia"
"12735","03/05/2020",3,5,2020,4,1,"Lebanon","LB","LBN",6848925,"Asia"
"12736","02/05/2020",2,5,2020,4,0,"Lebanon","LB","LBN",6848925,"Asia"
"12737","01/05/2020",1,5,2020,4,0,"Lebanon","LB","LBN",6848925,"Asia"
"12738","30/04/2020",30,4,2020,4,0,"Lebanon","LB","LBN",6848925,"Asia"
"12739","29/04/2020",29,4,2020,7,0,"Lebanon","LB","LBN",6848925,"Asia"
"12740","28/04/2020",28,4,2020,3,0,"Lebanon","LB","LBN",6848925,"Asia"
"12741","27/04/2020",27,4,2020,3,0,"Lebanon","LB","LBN",6848925,"Asia"
"12742","26/04/2020",26,4,2020,8,2,"Lebanon","LB","LBN",6848925,"Asia"
"12743","25/04/2020",25,4,2020,8,0,"Lebanon","LB","LBN",6848925,"Asia"
"12744","24/04/2020",24,4,2020,6,0,"Lebanon","LB","LBN",6848925,"Asia"
"12745","23/04/2020",23,4,2020,5,1,"Lebanon","LB","LBN",6848925,"Asia"
"12746","22/04/2020",22,4,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12747","21/04/2020",21,4,2020,4,0,"Lebanon","LB","LBN",6848925,"Asia"
"12748","20/04/2020",20,4,2020,1,0,"Lebanon","LB","LBN",6848925,"Asia"
"12749","19/04/2020",19,4,2020,4,0,"Lebanon","LB","LBN",6848925,"Asia"
"12750","18/04/2020",18,4,2020,5,0,"Lebanon","LB","LBN",6848925,"Asia"
"12751","17/04/2020",17,4,2020,5,0,"Lebanon","LB","LBN",6848925,"Asia"
"12752","16/04/2020",16,4,2020,17,0,"Lebanon","LB","LBN",6848925,"Asia"
"12753","15/04/2020",15,4,2020,9,1,"Lebanon","LB","LBN",6848925,"Asia"
"12754","14/04/2020",14,4,2020,2,0,"Lebanon","LB","LBN",6848925,"Asia"
"12755","13/04/2020",13,4,2020,11,0,"Lebanon","LB","LBN",6848925,"Asia"
"12756","12/04/2020",12,4,2020,10,0,"Lebanon","LB","LBN",6848925,"Asia"
"12757","11/04/2020",11,4,2020,27,1,"Lebanon","LB","LBN",6848925,"Asia"
"12758","10/04/2020",10,4,2020,7,0,"Lebanon","LB","LBN",6848925,"Asia"
"12759","09/04/2020",9,4,2020,27,0,"Lebanon","LB","LBN",6848925,"Asia"
"12760","08/04/2020",8,4,2020,7,0,"Lebanon","LB","LBN",6848925,"Asia"
"12761","07/04/2020",7,4,2020,14,1,"Lebanon","LB","LBN",6848925,"Asia"
"12762","06/04/2020",6,4,2020,7,1,"Lebanon","LB","LBN",6848925,"Asia"
"12763","05/04/2020",5,4,2020,26,1,"Lebanon","LB","LBN",6848925,"Asia"
"12764","04/04/2020",4,4,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12765","03/04/2020",3,4,2020,15,4,"Lebanon","LB","LBN",6848925,"Asia"
"12766","02/04/2020",2,4,2020,16,0,"Lebanon","LB","LBN",6848925,"Asia"
"12767","01/04/2020",1,4,2020,17,1,"Lebanon","LB","LBN",6848925,"Asia"
"12768","31/03/2020",31,3,2020,8,1,"Lebanon","LB","LBN",6848925,"Asia"
"12769","30/03/2020",30,3,2020,26,2,"Lebanon","LB","LBN",6848925,"Asia"
"12770","29/03/2020",29,3,2020,21,1,"Lebanon","LB","LBN",6848925,"Asia"
"12771","28/03/2020",28,3,2020,23,1,"Lebanon","LB","LBN",6848925,"Asia"
"12772","27/03/2020",27,3,2020,35,2,"Lebanon","LB","LBN",6848925,"Asia"
"12773","26/03/2020",26,3,2020,29,0,"Lebanon","LB","LBN",6848925,"Asia"
"12774","25/03/2020",25,3,2020,37,0,"Lebanon","LB","LBN",6848925,"Asia"
"12775","24/03/2020",24,3,2020,19,0,"Lebanon","LB","LBN",6848925,"Asia"
"12776","23/03/2020",23,3,2020,18,0,"Lebanon","LB","LBN",6848925,"Asia"
"12777","22/03/2020",22,3,2020,67,0,"Lebanon","LB","LBN",6848925,"Asia"
"12778","21/03/2020",21,3,2020,14,0,"Lebanon","LB","LBN",6848925,"Asia"
"12779","20/03/2020",20,3,2020,16,0,"Lebanon","LB","LBN",6848925,"Asia"
"12780","19/03/2020",19,3,2020,13,1,"Lebanon","LB","LBN",6848925,"Asia"
"12781","18/03/2020",18,3,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12782","17/03/2020",17,3,2020,21,0,"Lebanon","LB","LBN",6848925,"Asia"
"12783","16/03/2020",16,3,2020,6,0,"Lebanon","LB","LBN",6848925,"Asia"
"12784","15/03/2020",15,3,2020,27,1,"Lebanon","LB","LBN",6848925,"Asia"
"12785","13/03/2020",13,3,2020,5,0,"Lebanon","LB","LBN",6848925,"Asia"
"12786","12/03/2020",12,3,2020,20,1,"Lebanon","LB","LBN",6848925,"Asia"
"12787","11/03/2020",11,3,2020,0,1,"Lebanon","LB","LBN",6848925,"Asia"
"12788","10/03/2020",10,3,2020,9,0,"Lebanon","LB","LBN",6848925,"Asia"
"12789","09/03/2020",9,3,2020,10,0,"Lebanon","LB","LBN",6848925,"Asia"
"12790","07/03/2020",7,3,2020,6,0,"Lebanon","LB","LBN",6848925,"Asia"
"12791","06/03/2020",6,3,2020,3,0,"Lebanon","LB","LBN",6848925,"Asia"
"12792","03/03/2020",3,3,2020,3,0,"Lebanon","LB","LBN",6848925,"Asia"
"12793","02/03/2020",2,3,2020,6,0,"Lebanon","LB","LBN",6848925,"Asia"
"12794","01/03/2020",1,3,2020,1,0,"Lebanon","LB","LBN",6848925,"Asia"
"12795","29/02/2020",29,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12796","28/02/2020",28,2,2020,1,0,"Lebanon","LB","LBN",6848925,"Asia"
"12797","27/02/2020",27,2,2020,1,0,"Lebanon","LB","LBN",6848925,"Asia"
"12798","26/02/2020",26,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12799","25/02/2020",25,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12800","24/02/2020",24,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12801","23/02/2020",23,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12802","22/02/2020",22,2,2020,1,0,"Lebanon","LB","LBN",6848925,"Asia"
"12803","21/02/2020",21,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12804","20/02/2020",20,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12805","19/02/2020",19,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12806","18/02/2020",18,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12807","17/02/2020",17,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12808","16/02/2020",16,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12809","15/02/2020",15,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12810","14/02/2020",14,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12811","13/02/2020",13,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12812","12/02/2020",12,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12813","11/02/2020",11,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12814","10/02/2020",10,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12815","09/02/2020",9,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12816","08/02/2020",8,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12817","07/02/2020",7,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12818","06/02/2020",6,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12819","05/02/2020",5,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12820","04/02/2020",4,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12821","03/02/2020",3,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12822","02/02/2020",2,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12823","01/02/2020",1,2,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12824","31/01/2020",31,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12825","30/01/2020",30,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12826","29/01/2020",29,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12827","28/01/2020",28,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12828","27/01/2020",27,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12829","26/01/2020",26,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12830","25/01/2020",25,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12831","24/01/2020",24,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12832","23/01/2020",23,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12833","22/01/2020",22,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12834","21/01/2020",21,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12835","20/01/2020",20,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12836","19/01/2020",19,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12837","18/01/2020",18,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12838","17/01/2020",17,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12839","16/01/2020",16,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12840","15/01/2020",15,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12841","14/01/2020",14,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12842","13/01/2020",13,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12843","12/01/2020",12,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12844","11/01/2020",11,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12845","10/01/2020",10,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12846","09/01/2020",9,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12847","08/01/2020",8,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12848","07/01/2020",7,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12849","06/01/2020",6,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12850","05/01/2020",5,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12851","04/01/2020",4,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12852","03/01/2020",3,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12853","02/01/2020",2,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12854","01/01/2020",1,1,2020,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12855","31/12/2019",31,12,2019,0,0,"Lebanon","LB","LBN",6848925,"Asia"
"12856","16/06/2020",16,6,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12857","15/06/2020",15,6,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12858","14/06/2020",14,6,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12859","13/06/2020",13,6,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12860","12/06/2020",12,6,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12861","11/06/2020",11,6,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12862","10/06/2020",10,6,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12863","09/06/2020",9,6,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12864","08/06/2020",8,6,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12865","07/06/2020",7,6,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12866","06/06/2020",6,6,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12867","05/06/2020",5,6,2020,2,0,"Lesotho","LS","LSO",2108132,"Africa"
"12868","04/06/2020",4,6,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12869","03/06/2020",3,6,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12870","02/06/2020",2,6,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12871","01/06/2020",1,6,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12872","31/05/2020",31,5,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12873","30/05/2020",30,5,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12874","29/05/2020",29,5,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12875","28/05/2020",28,5,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12876","27/05/2020",27,5,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12877","26/05/2020",26,5,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12878","25/05/2020",25,5,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12879","24/05/2020",24,5,2020,1,0,"Lesotho","LS","LSO",2108132,"Africa"
"12880","23/05/2020",23,5,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12881","22/05/2020",22,5,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12882","21/05/2020",21,5,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12883","20/05/2020",20,5,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12884","19/05/2020",19,5,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12885","18/05/2020",18,5,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12886","17/05/2020",17,5,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12887","16/05/2020",16,5,2020,0,0,"Lesotho","LS","LSO",2108132,"Africa"
"12888","15/05/2020",15,5,2020,1,0,"Lesotho","LS","LSO",2108132,"Africa"
"12889","16/06/2020",16,6,2020,40,1,"Liberia","LR","LBR",4818977,"Africa"
"12890","15/06/2020",15,6,2020,12,0,"Liberia","LR","LBR",4818977,"Africa"
"12891","14/06/2020",14,6,2020,25,0,"Liberia","LR","LBR",4818977,"Africa"
"12892","13/06/2020",13,6,2020,11,1,"Liberia","LR","LBR",4818977,"Africa"
"12893","12/06/2020",12,6,2020,13,0,"Liberia","LR","LBR",4818977,"Africa"
"12894","11/06/2020",11,6,2020,14,0,"Liberia","LR","LBR",4818977,"Africa"
"12895","10/06/2020",10,6,2020,13,1,"Liberia","LR","LBR",4818977,"Africa"
"12896","09/06/2020",9,6,2020,11,0,"Liberia","LR","LBR",4818977,"Africa"
"12897","08/06/2020",8,6,2020,14,0,"Liberia","LR","LBR",4818977,"Africa"
"12898","07/06/2020",7,6,2020,11,0,"Liberia","LR","LBR",4818977,"Africa"
"12899","06/06/2020",6,6,2020,13,2,"Liberia","LR","LBR",4818977,"Africa"
"12900","05/06/2020",5,6,2020,5,0,"Liberia","LR","LBR",4818977,"Africa"
"12901","04/06/2020",4,6,2020,5,0,"Liberia","LR","LBR",4818977,"Africa"
"12902","03/06/2020",3,6,2020,15,1,"Liberia","LR","LBR",4818977,"Africa"
"12903","02/06/2020",2,6,2020,8,0,"Liberia","LR","LBR",4818977,"Africa"
"12904","01/06/2020",1,6,2020,8,0,"Liberia","LR","LBR",4818977,"Africa"
"12905","31/05/2020",31,5,2020,7,0,"Liberia","LR","LBR",4818977,"Africa"
"12906","30/05/2020",30,5,2020,4,0,"Liberia","LR","LBR",4818977,"Africa"
"12907","29/05/2020",29,5,2020,3,0,"Liberia","LR","LBR",4818977,"Africa"
"12908","28/05/2020",28,5,2020,0,1,"Liberia","LR","LBR",4818977,"Africa"
"12909","27/05/2020",27,5,2020,1,0,"Liberia","LR","LBR",4818977,"Africa"
"12910","26/05/2020",26,5,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12911","25/05/2020",25,5,2020,10,0,"Liberia","LR","LBR",4818977,"Africa"
"12912","24/05/2020",24,5,2020,6,2,"Liberia","LR","LBR",4818977,"Africa"
"12913","23/05/2020",23,5,2020,9,1,"Liberia","LR","LBR",4818977,"Africa"
"12914","22/05/2020",22,5,2020,2,0,"Liberia","LR","LBR",4818977,"Africa"
"12915","21/05/2020",21,5,2020,5,0,"Liberia","LR","LBR",4818977,"Africa"
"12916","20/05/2020",20,5,2020,4,1,"Liberia","LR","LBR",4818977,"Africa"
"12917","19/05/2020",19,5,2020,3,1,"Liberia","LR","LBR",4818977,"Africa"
"12918","18/05/2020",18,5,2020,3,1,"Liberia","LR","LBR",4818977,"Africa"
"12919","17/05/2020",17,5,2020,4,0,"Liberia","LR","LBR",4818977,"Africa"
"12920","16/05/2020",16,5,2020,4,0,"Liberia","LR","LBR",4818977,"Africa"
"12921","15/05/2020",15,5,2020,2,0,"Liberia","LR","LBR",4818977,"Africa"
"12922","14/05/2020",14,5,2020,1,0,"Liberia","LR","LBR",4818977,"Africa"
"12923","13/05/2020",13,5,2020,1,0,"Liberia","LR","LBR",4818977,"Africa"
"12924","12/05/2020",12,5,2020,12,0,"Liberia","LR","LBR",4818977,"Africa"
"12925","11/05/2020",11,5,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12926","10/05/2020",10,5,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12927","09/05/2020",9,5,2020,10,0,"Liberia","LR","LBR",4818977,"Africa"
"12928","08/05/2020",8,5,2020,11,0,"Liberia","LR","LBR",4818977,"Africa"
"12929","07/05/2020",7,5,2020,8,0,"Liberia","LR","LBR",4818977,"Africa"
"12930","06/05/2020",6,5,2020,4,2,"Liberia","LR","LBR",4818977,"Africa"
"12931","05/05/2020",5,5,2020,8,0,"Liberia","LR","LBR",4818977,"Africa"
"12932","04/05/2020",4,5,2020,4,0,"Liberia","LR","LBR",4818977,"Africa"
"12933","03/05/2020",3,5,2020,2,0,"Liberia","LR","LBR",4818977,"Africa"
"12934","02/05/2020",2,5,2020,11,2,"Liberia","LR","LBR",4818977,"Africa"
"12935","01/05/2020",1,5,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12936","30/04/2020",30,4,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12937","29/04/2020",29,4,2020,8,0,"Liberia","LR","LBR",4818977,"Africa"
"12938","28/04/2020",28,4,2020,9,4,"Liberia","LR","LBR",4818977,"Africa"
"12939","27/04/2020",27,4,2020,4,1,"Liberia","LR","LBR",4818977,"Africa"
"12940","26/04/2020",26,4,2020,3,3,"Liberia","LR","LBR",4818977,"Africa"
"12941","25/04/2020",25,4,2020,16,0,"Liberia","LR","LBR",4818977,"Africa"
"12942","24/04/2020",24,4,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12943","23/04/2020",23,4,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12944","22/04/2020",22,4,2020,2,0,"Liberia","LR","LBR",4818977,"Africa"
"12945","21/04/2020",21,4,2020,8,0,"Liberia","LR","LBR",4818977,"Africa"
"12946","20/04/2020",20,4,2020,10,1,"Liberia","LR","LBR",4818977,"Africa"
"12947","19/04/2020",19,4,2020,5,0,"Liberia","LR","LBR",4818977,"Africa"
"12948","18/04/2020",18,4,2020,3,1,"Liberia","LR","LBR",4818977,"Africa"
"12949","17/04/2020",17,4,2020,14,0,"Liberia","LR","LBR",4818977,"Africa"
"12950","16/04/2020",16,4,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12951","15/04/2020",15,4,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12952","14/04/2020",14,4,2020,9,1,"Liberia","LR","LBR",4818977,"Africa"
"12953","13/04/2020",13,4,2020,2,0,"Liberia","LR","LBR",4818977,"Africa"
"12954","12/04/2020",12,4,2020,11,1,"Liberia","LR","LBR",4818977,"Africa"
"12955","11/04/2020",11,4,2020,6,0,"Liberia","LR","LBR",4818977,"Africa"
"12956","10/04/2020",10,4,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12957","09/04/2020",9,4,2020,17,1,"Liberia","LR","LBR",4818977,"Africa"
"12958","08/04/2020",8,4,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12959","07/04/2020",7,4,2020,1,0,"Liberia","LR","LBR",4818977,"Africa"
"12960","06/04/2020",6,4,2020,3,2,"Liberia","LR","LBR",4818977,"Africa"
"12961","05/04/2020",5,4,2020,3,1,"Liberia","LR","LBR",4818977,"Africa"
"12962","04/04/2020",4,4,2020,1,0,"Liberia","LR","LBR",4818977,"Africa"
"12963","03/04/2020",3,4,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12964","02/04/2020",2,4,2020,3,0,"Liberia","LR","LBR",4818977,"Africa"
"12965","01/04/2020",1,4,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12966","31/03/2020",31,3,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12967","30/03/2020",30,3,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12968","29/03/2020",29,3,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12969","28/03/2020",28,3,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12970","27/03/2020",27,3,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12971","26/03/2020",26,3,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12972","25/03/2020",25,3,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12973","24/03/2020",24,3,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12974","23/03/2020",23,3,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12975","22/03/2020",22,3,2020,1,0,"Liberia","LR","LBR",4818977,"Africa"
"12976","21/03/2020",21,3,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12977","20/03/2020",20,3,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12978","19/03/2020",19,3,2020,0,0,"Liberia","LR","LBR",4818977,"Africa"
"12979","18/03/2020",18,3,2020,1,0,"Liberia","LR","LBR",4818977,"Africa"
"12980","17/03/2020",17,3,2020,1,0,"Liberia","LR","LBR",4818977,"Africa"
"12981","16/06/2020",16,6,2020,49,2,"Libya","LY","LBY",6678567,"Africa"
"12982","15/06/2020",15,6,2020,0,0,"Libya","LY","LBY",6678567,"Africa"
"12983","14/06/2020",14,6,2020,9,2,"Libya","LY","LBY",6678567,"Africa"
"12984","13/06/2020",13,6,2020,16,1,"Libya","LY","LBY",6678567,"Africa"
"12985","12/06/2020",12,6,2020,15,0,"Libya","LY","LBY",6678567,"Africa"
"12986","11/06/2020",11,6,2020,46,0,"Libya","LY","LBY",6678567,"Africa"
"12987","10/06/2020",10,6,2020,62,0,"Libya","LY","LBY",6678567,"Africa"
"12988","09/06/2020",9,6,2020,14,0,"Libya","LY","LBY",6678567,"Africa"
"12989","08/06/2020",8,6,2020,0,0,"Libya","LY","LBY",6678567,"Africa"
"12990","07/06/2020",7,6,2020,17,0,"Libya","LY","LBY",6678567,"Africa"
"12991","06/06/2020",6,6,2020,43,0,"Libya","LY","LBY",6678567,"Africa"
"12992","05/06/2020",5,6,2020,0,0,"Libya","LY","LBY",6678567,"Africa"
"12993","04/06/2020",4,6,2020,14,0,"Libya","LY","LBY",6678567,"Africa"
"12994","03/06/2020",3,6,2020,14,0,"Libya","LY","LBY",6678567,"Africa"
"12995","02/06/2020",2,6,2020,12,0,"Libya","LY","LBY",6678567,"Africa"
"12996","01/06/2020",1,6,2020,26,0,"Libya","LY","LBY",6678567,"Africa"
"12997","31/05/2020",31,5,2020,12,0,"Libya","LY","LBY",6678567,"Africa"
"12998","30/05/2020",30,5,2020,13,0,"Libya","LY","LBY",6678567,"Africa"
"12999","29/05/2020",29,5,2020,6,1,"Libya","LY","LBY",6678567,"Africa"
"13000","28/05/2020",28,5,2020,22,1,"Libya","LY","LBY",6678567,"Africa"
